run_id,tbias,kp,ddfsnow,ddfsnow_iceratio,ddfice,combined_rmse,glacier_wide_mb,mod_ABL_2023,mod_ABL_2024,mod_ELA_2023,mod_ELA_2024,mod_ELA_2025,mod_ACC_2023,mod_ACC_2024,mod_ACC_2025,rmse_ABL,bias_ABL,rmse_ELA,bias_ELA,rmse_ACC,bias_ACC
9997,0.5,4.25,0.0075999999999999,0.92,0.0082608695652173,0.7611178282728097,-2.508026957105177,-4.545134472422321,-3.571568289445847,-1.2775002655324723,-0.5816653597159813,0.0009299470060475379,0.3381733645068563,0.9934742167146915,1.8507356396535686,0.6665538103899863,-0.4933513809340839,1.08421504992431,-1.0460785594141353,0.27033806020105366,-0.17420559304162786
4026,-5.5,0.5,0.0043,0.2,0.0215,0.7631929035871677,-1.8862368729473276,-3.0261329137055992,-2.5552349387060658,-0.5980085489632636,0.5481150530632718,0.4172807881815274,0.5753636123111104,0.8952737345080054,0.8782435076131868,1.0435214426288117,0.7743160737941674,0.612976287991903,-0.3042042359061548,0.6719656423045417,-0.4520397151892324
4203,-5.5,1.25,0.0098,0.28,0.0349999999999999,0.7652911618695255,-2.543067668184082,-4.434972808964622,-3.6512781299090005,-0.4617027322974474,1.356684069621187,1.0965088675604304,1.4000582298792996,2.2381306880885834,2.1517350132798296,0.7236150752314303,-0.4781254694368111,0.7947824341747483,0.23716340162805663,0.7622531496080716,0.6949746437492376
8688,-1.0,4.25,0.0098,0.92,0.0106521739130434,0.7657831469093662,-2.1265182685410986,-3.702235438577631,-2.8585878922749735,-0.9639987249180072,-0.39169922475918517,0.3184806627771286,1.6606688874291589,1.9469647616087546,2.2570679697652913,0.5868052146820696,0.2845883345736977,0.8070053934599385,-0.7724057623000213,0.8264253927905139,0.7199005396010683
9838,0.5,3.5,0.0043,0.52,0.0082692307692307,0.7674252147965849,-0.9959370200539606,-3.6032771984375485,-2.0913838947679446,0.026844256750365614,1.054136025508466,1.741558301723801,1.4621067055247563,1.9607844727612358,2.780783496125455,0.739668537811823,0.7176694533972534,0.6716612996948135,0.5141795279942108,0.8687013077508551,0.832891558137149
11040,2.0,2.75,0.0031999999999999,0.76,0.0042105263157894,0.771686562663935,-1.187381670209323,-2.9589421066390362,-2.401694599238839,-1.0582029126218324,-0.2212106780115486,0.3150046414667155,0.5256509504231665,1.0499426985095788,1.5361548623091301,1.1015858538277545,0.8846816470610623,0.822562699748334,-0.7481363163888886,0.31999491465229346,-0.1977504962527082
9866,0.5,3.5,0.0065,1.0,0.0065,0.7736288802472208,-2.0672385976057077,-3.5933898822887858,-2.8550359862586703,-1.0488747823656217,-0.5196620887635678,-0.08822083601152686,0.22017258896136088,0.7022532206828181,1.3748326999785596,0.6605236939912732,0.34078706572627193,1.0113743605440986,-0.9789192357135722,0.5312864144931121,-0.4692471634590871
6930,-2.5,2.0,0.0043,0.2,0.0215,0.7778598965953144,-1.6677538276890056,-4.688814413807529,-3.3726515383703726,0.9450615278824002,1.064790266063643,1.207656935825462,1.752148368899324,2.029583795066545,2.4727797333708437,0.5418404702056511,-0.46573297608895103,0.7441428036478029,0.6458362432571684,0.929534009218667,0.8498372991122376
9585,0.5,2.0,0.0031999999999999,0.52,0.0061538461538461,0.7780293197627379,-1.7888887800910418,-3.508802849413693,-2.6550520660621917,-1.0331083823620006,-0.4599008546176605,0.04153214481326584,0.17712948753617813,0.7005386036238821,1.1202034212193475,0.7011060537979966,0.48307254226205765,0.9444291149395936,-0.9104923640554651,0.6281450263812749,-0.5690428292068641
7101,-2.5,2.75,0.0087,0.6799999999999999,0.0127941176470588,0.78011476552738,-1.793508377177077,-3.6598315631134883,-3.1445672529956847,-0.20289630041290818,0.1339007627643064,0.12189948739941636,1.7169594308615848,2.1685343876061194,2.630511223862486,0.6966571826213556,0.1628005919454134,0.5804745250698862,-0.4090320167497285,0.9810059286585265,0.9370016807767301
14307,5.0,6.5,0.0031999999999999,0.76,0.0042105263157894,0.780305347872203,-1.05309395445634,-4.719981152910885,-2.9163591676322094,-0.7493388990390739,-0.03558391577294362,0.3498696810820824,0.9055042016520682,2.200442193207118,3.4975747961532826,0.25533632773561016,-0.25317016027154704,0.6513703110214166,-0.5716843779099784,1.0751384965947803,0.9661737303374897
4204,-5.5,1.25,0.0098,0.36,0.0272222222222222,0.7817379201775858,-1.7798259178544447,-3.2973524440578434,-2.645009287288508,-0.21275088133846032,1.3636237988000153,1.101311340295239,1.4013931381746216,2.2382128881907244,2.1541549525143355,0.8504664668634947,0.5938191343268242,0.7516675665693677,0.3240614192522646,0.7631763868493145,0.6962536596265605
4192,-5.5,1.25,0.0087,0.28,0.0310714285714285,0.7836221825252769,-1.824879365263536,-3.4173617017090385,-2.6757691119828135,0.11238480544992493,1.4420394499509719,1.2457899850999437,1.4639057240089337,2.238214645611097,2.2026460705915607,0.7662246721876176,0.5184345931540739,0.7807495517749122,0.5067380801669468,0.7978303318453126,0.7332554800705305
4216,-5.5,1.25,0.0109,0.44,0.0247727272727272,0.7843277423174045,-1.7716788221632602,-3.2216030235185666,-2.6267050130419642,-0.4198792410588832,1.2849753378970963,0.9566648469006125,1.3388238623964215,2.238208804076175,2.105584511069312,0.9039661737078231,0.6408459817197345,0.7504781890453462,0.18058698124627515,0.7297026416825474,0.6592057258473029
8544,-1.0,3.5,0.0075999999999999,0.8400000000000001,0.009047619047619,0.7853948863557427,-1.6097910305075822,-2.997639209046063,-2.239479538638689,-0.6641155929532894,-0.14558325716304454,0.52318334243253,1.5608061636094004,1.7935193485075245,2.0791661145136766,1.097632492443985,0.9464406261576239,0.5639824364102651,-0.5221718358946014,0.7236339492300035,0.5761638755435339
5672,-4.0,2.0,0.0109,0.76,0.0143421052631578,0.7857081982220417,-1.5866361739982022,-2.8369986740416033,-2.7034892845889877,-0.10002068705229084,0.4863420617899929,0.7237339585686087,1.1733152748993296,2.436580129828059,2.3775005073052657,1.177067135954612,0.7947560206847044,0.32465055892667477,-0.05664822223122979,0.7856061228341727,0.7607986373442182
9705,0.5,2.75,0.0031999999999999,0.44,0.0072727272727272,0.7868056981787266,-0.7495790313102233,-3.085437937590838,-1.6716637838369184,0.1603350049868737,1.01603058338162,1.5177071405594946,1.2538998069974352,1.6470611084953952,2.3022012539066767,1.2081792357959629,1.1864491392861218,0.5871796668294995,0.4713575763093294,0.5769955627966493,0.4993873897998357
4228,-5.5,1.25,0.012,0.52,0.023076923076923,0.7878907628362343,-1.7798364246954064,-3.169466745511915,-2.6145842065296745,-0.5633861217620028,1.206217021487,0.8119256398959696,1.2762236467433454,2.2382041635042764,2.056973403504322,0.9408922329329152,0.6729745239792051,0.7606271771196859,0.05825217987365557,0.6976047920313108,0.6221337379173146
7114,-2.5,2.75,0.0098,0.8400000000000001,0.0116666666666666,0.7883340165368454,-1.9396790598086338,-3.5596251606311036,-3.1510090371122956,-0.41210711513172293,-0.19959863765512292,-0.2879812214548432,1.4495639613442441,1.9284506258488174,2.3307619103921597,0.7601826278174079,0.20968290112830035,0.8608882357399684,-0.7265623247472298,0.7286112942796811,0.6679254991950737
14187,5.0,5.75,0.0031999999999999,0.8400000000000001,0.0038095238095238,0.7883798987627182,-1.487768578850123,-4.542032637490237,-3.144635818092694,-1.1656308907365411,-0.5894026526333903,-0.3737870010032338,0.31714278847125543,1.4854437228750754,2.5903255686271445,0.36511420670683464,-0.27833422779146577,1.1818903239204703,-1.1362735147910552,0.41437983259166367,0.22930402665782512
6958,-2.5,2.0,0.0065,0.6799999999999999,0.0095588235294117,0.7889358210105358,-1.4235373110927296,-2.7978281526117983,-2.425051916762011,-0.2299096157756614,0.01537517506345562,-0.013827510416204003,1.2180461176797066,1.551203345856363,1.877125181766845,1.21231033874662,0.9535599653130953,0.6614278338362889,-0.5027873170428033,0.4924445093627505,0.3137915484343049
11426,2.0,5.0,0.0053999999999999,0.8400000000000001,0.0064285714285714,0.7948946243669933,-1.2724838460526107,-4.140911900801963,-3.206097310454876,-1.1051440189715618,0.2644348186779808,1.219600930803687,1.3309829122082215,2.216235705725837,3.1398112114353873,0.48001686121375,-0.10850460562841935,0.7068473045709953,-0.30036942316329807,1.0157309356227993,0.9940099431231486
5514,-4.0,1.25,0.0075999999999999,0.44,0.0172727272727272,0.7978658335048421,-2.6707382091339076,-4.1287901961364515,-4.017762329025398,-0.9613110846382649,-0.3493686275508665,-0.1034206014462314,0.6285114463753745,1.4750034075845175,1.392105462888631,1.0157955011581838,-0.508276262580925,0.9537291197767425,-0.8980334378784542,0.31635444473893454,-0.06979322771715901
