run_id,success,runtime,returncode
649,True,4.140094518661499,0
650,True,4.146485805511475,0
651,True,4.141988277435303,0
652,True,4.143231630325317,0
653,True,4.121415853500366,0
654,True,4.146981716156006,0
655,True,4.175063371658325,0
656,True,4.139211654663086,0
657,True,4.11512303352356,0
658,True,4.044157981872559,0
659,True,4.116542100906372,0
660,True,4.106753587722778,0
661,True,4.114057779312134,0
662,True,4.12631893157959,0
663,True,4.135126113891602,0
664,True,4.139566421508789,0
665,True,4.142096281051636,0
666,True,4.130531311035156,0
667,True,4.1395263671875,0
668,True,4.119065284729004,0
669,True,4.122970104217529,0
670,True,4.113747596740723,0
671,True,4.113273859024048,0
672,True,4.148743629455566,0
673,True,4.139927387237549,0
674,True,4.124614000320435,0
675,True,4.13475227355957,0
676,True,4.11851978302002,0
677,True,4.1232521533966064,0
678,True,4.155921936035156,0
679,True,4.131229639053345,0
680,True,4.159741640090942,0
681,True,4.118127346038818,0
682,True,4.1343841552734375,0
683,True,4.108415126800537,0
684,True,4.134536266326904,0
685,True,4.167354583740234,0
686,True,4.349903345108032,0
687,True,4.156396627426148,0
688,True,4.155991554260254,0
689,True,4.1861536502838135,0
690,True,4.169474840164185,0
691,True,4.122807264328003,0
692,True,4.142288684844971,0
693,True,4.147590160369873,0
694,True,4.130699872970581,0
695,True,4.118446588516235,0
696,True,4.138511419296265,0
697,True,4.1654887199401855,0
698,True,4.126227378845215,0
699,True,4.121886730194092,0
700,True,4.138169288635254,0
701,True,4.121942281723023,0
702,True,4.114603281021118,0
703,True,4.118747234344482,0
704,True,4.142654895782471,0
705,True,4.126378774642944,0
706,True,4.158276557922363,0
707,True,4.161601543426514,0
708,True,4.128040075302124,0
709,True,4.128345966339111,0
710,True,4.146924018859863,0
711,True,4.158525228500366,0
712,True,4.175570726394653,0
713,True,4.183913946151733,0
714,True,4.138636589050293,0
715,True,4.157468557357788,0
716,True,4.188490390777588,0
717,True,4.158894300460815,0
718,True,4.163727521896362,0
719,True,4.17850923538208,0
720,True,4.155539274215698,0
721,True,4.153985977172852,0
722,True,4.15968918800354,0
723,True,4.146685838699341,0
724,True,4.157638072967529,0
725,True,4.121018409729004,0
726,True,4.134249448776245,0
727,True,4.164582014083862,0
728,True,4.13976001739502,0
